trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
498,10:55:00,10:55:00,119,1,,,,,
498,11:15:00,11:16:00,34,2,,,,,
498,11:27:00,11:29:00,322,3,,,,,
498,11:38:00,11:40:00,6,4,,,,,
498,12:04:00,12:06:00,70,5,,,,,
498,12:30:00,12:32:00,114,6,,,,,
498,13:07:00,13:09:00,7,7,,,,,
498,13:31:00,13:33:00,11,8,,,,,
498,14:17:00,14:17:00,93,9,,,,,
499,17:40:00,17:40:00,119,1,,,,,
499,18:00:00,18:01:00,34,2,,,,,
499,18:12:00,18:14:00,322,3,,,,,
499,18:24:00,18:26:00,6,4,,,,,
499,18:49:00,18:51:00,70,5,,,,,
499,19:16:00,19:18:00,114,6,,,,,
499,19:53:00,19:55:00,7,7,,,,,
499,20:21:00,20:23:00,11,8,,,,,
499,21:09:00,21:14:00,93,9,,,,,
499,21:35:00,21:37:00,14,10,,,,,
499,22:03:00,22:05:00,280,11,,,,,
499,22:20:00,22:20:00,341,12,,,,,
494,07:30:00,07:30:00,93,1,,,,,
494,07:50:00,07:52:00,323,2,,,,,
494,08:03:00,08:07:00,282,3,,,,,
494,08:39:00,08:41:00,162,4,,,,,
494,09:18:00,09:21:00,600,5,,,,,
494,09:35:00,09:38:00,436,6,,,,,
494,10:04:00,10:04:00,119,7,,,,,
495,09:00:00,09:00:00,618,1,,,,,
495,09:43:00,09:46:00,601,2,,,,,
495,10:17:00,10:18:00,78,3,,,,,
495,10:51:00,10:58:00,93,4,,,,,
495,11:17:00,11:18:00,323,5,,,,,
495,11:33:00,11:36:00,282,6,,,,,
495,12:05:00,12:07:00,162,7,,,,,
495,12:37:00,12:39:00,600,8,,,,,
495,12:51:00,12:53:00,436,9,,,,,
495,13:16:00,13:16:00,119,10,,,,,
496,13:45:00,13:45:00,618,1,,,,,
496,14:27:00,14:30:00,601,2,,,,,
496,15:02:00,15:03:00,78,3,,,,,
496,15:37:00,15:43:00,93,4,,,,,
496,16:38:00,16:40:00,162,5,,,,,
496,17:09:00,17:13:00,600,6,,,,,
496,17:25:00,17:27:00,436,7,,,,,
496,17:52:00,17:52:00,119,8,,,,,
497,17:45:00,17:45:00,618,1,,,,,
497,18:29:00,18:32:00,601,2,,,,,
497,19:03:00,19:04:00,78,3,,,,,
497,19:36:00,19:42:00,93,4,,,,,
497,20:01:00,20:02:00,323,5,,,,,
497,20:12:00,20:14:00,282,6,,,,,
497,20:43:00,20:45:00,162,7,,,,,
497,21:13:00,21:15:00,600,8,,,,,
497,21:27:00,21:29:00,436,9,,,,,
497,21:51:00,21:51:00,119,10,,,,,
490,17:30:00,17:30:00,119,1,,,,,
490,17:53:00,17:56:00,436,2,,,,,
490,18:09:00,18:12:00,600,3,,,,,
490,18:41:00,18:44:00,162,4,,,,,
490,19:12:00,19:14:00,282,5,,,,,
490,19:27:00,19:28:00,323,6,,,,,
490,19:55:00,20:01:00,93,7,,,,,
490,20:29:00,20:30:00,78,8,,,,,
490,21:03:00,21:06:00,601,9,,,,,
490,21:58:00,21:58:00,618,10,,,,,
491,19:45:00,19:45:00,119,1,,,,,
491,20:06:00,20:09:00,436,2,,,,,
491,20:22:00,20:23:00,600,3,,,,,
491,20:50:00,20:51:00,162,4,,,,,
491,21:17:00,21:18:00,282,5,,,,,
491,21:30:00,21:31:00,323,6,,,,,
491,21:52:00,21:52:00,93,7,,,,,
492,05:30:00,05:30:00,618,1,,,,,
492,06:14:00,06:18:00,601,2,,,,,
492,07:20:00,07:30:00,93,3,,,,,
492,07:50:00,07:52:00,323,4,,,,,
492,08:03:00,08:07:00,282,5,,,,,
492,08:39:00,08:41:00,162,6,,,,,
492,09:18:00,09:21:00,600,7,,,,,
492,09:35:00,09:38:00,436,8,,,,,
492,10:04:00,10:04:00,119,9,,,,,
542,09:00:00,09:00:00,640,1,,,,,
542,09:40:00,09:40:00,641,2,,,,,
542,10:50:00,10:50:00,642,3,,,,,
542,11:15:00,11:15:00,643,4,,,,,
543,14:00:00,14:00:00,640,1,,,,,
543,14:40:00,14:40:00,641,2,,,,,
543,15:50:00,15:50:00,642,3,,,,,
543,16:15:00,16:15:00,643,4,,,,,
540,10:15:00,10:15:00,617,1,,,,,
540,11:05:00,11:07:00,344,2,,,,,
540,11:56:00,11:58:00,332,3,,,,,
540,12:17:00,12:45:00,226,4,,,,,
540,13:06:00,13:08:00,343,5,,,,,
540,13:59:00,14:01:00,630,6,,,,,
540,15:55:00,15:56:00,492,7,,,,,
540,16:02:00,16:04:00,629,8,,1,,,
540,16:28:00,16:28:00,628,9,,,,,
541,14:20:00,14:20:00,617,1,,,,,
541,15:06:00,15:08:00,344,2,,,,,
541,15:53:00,15:55:00,332,3,,,,,
541,16:15:00,16:40:00,226,4,,,,,
541,17:01:00,17:02:00,343,5,,,,,
541,17:28:00,17:29:00,631,6,,,,,
541,18:13:00,18:15:00,630,7,,,,,
541,19:52:00,19:54:00,492,8,,,,,
541,20:01:00,20:03:00,629,9,,1,,,
541,20:26:00,20:26:00,628,10,,,,,
546,11:30:00,11:30:00,643,1,,,,,
546,11:55:00,11:55:00,642,2,,,,,
546,13:05:00,13:05:00,641,3,,,,,
546,13:45:00,13:45:00,640,4,,,,,
547,16:30:00,16:30:00,643,1,,,,,
547,16:55:00,16:55:00,642,2,,,,,
547,18:05:00,18:05:00,641,3,,,,,
547,18:45:00,18:45:00,640,4,,,,,
544,19:00:00,19:00:00,640,1,,,,,
544,19:40:00,19:40:00,641,2,,,,,
544,20:50:00,20:50:00,642,3,,,,,
544,21:15:00,21:15:00,643,4,,,,,
545,06:30:00,06:30:00,643,1,,,,,
545,06:55:00,06:55:00,642,2,,,,,
545,08:05:00,08:05:00,641,3,,,,,
545,08:45:00,08:45:00,640,4,,,,,
548,08:00:00,08:00:00,643,1,,,,,
548,08:30:00,08:30:00,644,2,,,,,
548,09:05:00,09:05:00,645,3,,,,,
548,09:25:00,09:25:00,646,4,,,,,
549,11:30:00,11:30:00,643,1,,,,,
549,12:00:00,12:00:00,644,2,,,,,
549,12:35:00,12:35:00,645,3,,,,,
549,12:55:00,12:55:00,646,4,,,,,
434,06:04:00,06:04:00,576,1,,,,,
434,06:21:00,06:30:00,617,2,,,1,,
434,06:55:00,06:56:00,419,3,,,,,
434,07:16:00,07:18:00,344,4,,,,,
434,07:44:00,07:46:00,351,5,,,,,
434,08:11:00,08:13:00,332,6,,,,,
434,08:33:00,08:56:00,226,7,,,,,
434,09:17:00,09:18:00,343,8,,,,,
434,09:42:00,09:43:00,631,9,,,,,
434,10:10:00,10:12:00,630,10,,,,,
434,12:00:00,12:02:00,629,11,,1,,,
434,12:26:00,12:26:00,628,12,,,,,
269,09:00:00,09:00:00,621,1,,,,,
269,09:10:00,09:10:00,220,2,,3,3,,
269,09:15:00,09:15:00,2,3,,3,3,,
269,09:19:00,09:19:00,184,4,,3,3,,
269,09:30:00,09:30:00,192,5,,3,3,,
269,09:45:00,09:50:00,312,6,,,,,
269,10:05:00,10:05:00,199,7,,3,3,,
269,10:12:00,10:12:00,329,8,,3,3,,
269,10:25:00,10:25:00,248,9,,3,3,,
269,10:30:00,10:30:00,287,10,,3,3,,
269,10:40:00,10:40:00,639,11,,,,,
269,10:50:00,10:50:00,218,12,,3,3,,
269,10:55:00,10:55:00,638,13,,,,,
269,11:20:00,11:20:00,15,14,,,,,
269,11:30:00,11:30:00,315,15,,3,3,,
269,11:45:00,11:45:00,265,16,,,,,
269,12:05:00,12:05:00,128,17,,3,3,,
269,12:20:00,12:20:00,266,18,,3,3,,
269,12:35:00,12:35:00,164,19,,3,3,,
269,12:40:00,12:40:00,420,20,,3,3,,
269,12:55:00,12:55:00,230,21,,3,3,,
269,13:05:00,13:05:00,409,22,,3,3,,
269,13:20:00,13:35:00,205,23,,,,,
269,13:50:00,13:50:00,429,24,,3,3,,
269,14:00:00,14:00:00,395,25,,3,3,,
269,14:10:00,14:10:00,360,26,,3,3,,
269,14:30:00,14:30:00,324,27,,3,3,,
269,14:45:00,14:45:00,410,28,,,,,
269,15:10:00,15:10:00,376,29,,,,,
269,15:30:00,15:30:00,391,30,,3,3,,
269,15:50:00,15:50:00,127,31,,,,,
269,16:00:00,16:00:00,637,32,,3,3,,
269,16:25:00,16:25:00,214,33,,3,3,,
269,16:35:00,16:35:00,636,34,,3,3,,
269,16:50:00,16:50:00,293,35,,3,3,,
269,17:05:00,17:05:00,116,36,,,,,
537,08:10:00,08:10:00,444,1,,,,,
537,08:38:00,08:39:00,453,2,,,,,
537,09:10:00,09:11:00,439,3,,,,,
537,09:41:00,09:41:00,404,4,,3,3,,
537,10:03:00,10:03:00,52,5,,,,,
537,10:15:00,10:15:00,177,6,,3,3,,
537,10:17:00,10:17:00,51,7,,,,,
537,10:25:00,10:25:00,247,8,,3,3,,
537,10:27:00,10:27:00,161,9,,3,3,,
537,10:38:00,10:38:00,245,10,,3,3,,
537,10:44:00,10:44:00,47,11,,,,,
537,10:46:00,10:46:00,121,12,,3,3,,
537,10:51:00,10:51:00,48,13,,,,,
537,10:55:00,10:55:00,250,14,,,,,
537,10:57:00,10:57:00,45,15,,,,,
537,11:04:00,11:05:00,183,16,,,,,
537,11:13:00,11:13:00,217,17,,,,,
537,11:17:00,11:17:00,399,18,,3,3,,
537,11:22:00,11:22:00,134,19,,3,3,,
537,11:24:00,11:24:00,255,20,,3,3,,
537,11:30:00,11:30:00,39,21,,,,,
537,11:37:00,11:37:00,166,22,,3,3,,
537,11:40:00,11:40:00,319,23,,3,3,,
537,11:43:00,11:43:00,46,24,,,,,
537,11:45:00,11:45:00,33,25,,,,,
537,11:47:00,11:47:00,94,26,,3,3,,
537,11:48:00,11:48:00,37,27,,,,,
537,11:49:00,11:49:00,27,28,,,,,
537,11:52:00,11:52:00,209,29,,3,3,,
537,12:09:00,12:09:00,26,30,,,,,
537,12:39:00,12:40:00,350,31,,,,,
537,13:00:00,13:00:00,28,32,,,,,
537,13:40:00,14:00:00,437,33,,,,,
537,14:19:00,14:19:00,38,34,,3,3,,
537,14:31:00,14:31:00,126,35,,3,3,,
537,14:39:00,14:39:00,132,36,,3,3,,
537,14:47:00,14:48:00,459,37,,,,,
537,15:06:00,15:06:00,82,38,,3,3,,
537,15:13:00,15:13:00,130,39,,3,3,,
537,15:25:00,15:25:00,43,40,,3,3,,
537,15:53:00,15:54:00,457,41,,,,,
537,16:30:00,16:30:00,633,42,,,,,
537,16:41:00,16:41:00,634,43,,,,,
537,17:15:00,17:15:00,226,44,,,,,
536,08:15:00,08:15:00,226,1,,,,,
536,08:50:00,08:50:00,634,2,,,,,
536,09:00:00,09:00:00,633,3,,,,,
536,09:36:00,09:38:00,457,4,,,,,
536,10:05:00,10:05:00,43,5,,3,3,,
536,10:14:00,10:14:00,130,6,,3,3,,
536,10:24:00,10:24:00,82,7,,3,3,,
536,10:41:00,10:43:00,459,8,,,,,
536,10:51:00,10:51:00,132,9,,3,3,,
536,10:59:00,10:59:00,126,10,,3,3,,
536,11:11:00,11:11:00,38,11,,3,3,,
536,11:30:00,12:00:00,437,12,,,,,
536,13:16:00,13:18:00,433,13,,,,,
536,13:21:00,13:21:00,441,14,,,,,
536,13:43:00,13:43:00,147,15,,,,,
536,13:52:00,13:52:00,411,16,,,,,
536,13:55:00,13:55:00,320,17,,,,,
536,14:08:00,14:08:00,203,18,,,,,
536,14:18:00,14:18:00,425,19,,,,,
536,14:24:00,14:24:00,171,20,,,,,
536,14:31:00,14:31:00,299,21,,,,,
536,14:39:00,14:39:00,83,22,,,,,
536,14:43:00,14:43:00,168,23,,,,,
536,14:51:00,14:51:00,339,24,,,,,
536,14:56:00,14:56:00,407,25,,,,,
536,15:01:00,15:01:00,295,26,,,,,
536,15:03:00,15:04:00,49,27,,,,,
536,15:08:00,15:08:00,306,28,,,,,
536,15:14:00,15:14:00,321,29,,,,,
536,15:24:00,15:24:00,397,30,,,,,
536,15:30:00,15:30:00,417,31,,,,,
536,15:42:00,15:42:00,216,32,,,,,
536,15:56:00,15:56:00,212,33,,,,,
536,15:58:00,15:58:00,32,34,,,,,
536,16:04:00,16:04:00,215,35,,,,,
536,16:24:00,16:25:00,426,36,,,,,
536,16:37:00,16:37:00,292,37,,,,,
536,16:42:00,16:42:00,384,38,,,,,
536,16:45:00,16:45:00,286,39,,,,,
536,16:49:00,16:49:00,182,40,,,,,
536,16:56:00,16:56:00,448,41,,,,,
536,17:01:00,17:01:00,303,42,,,,,
536,17:13:00,17:13:00,276,43,,,,,
536,17:21:00,17:21:00,390,44,,,,,
536,17:29:00,17:29:00,180,45,,,,,
536,17:40:00,17:40:00,253,46,,,,,
536,17:46:00,17:46:00,392,47,,,,,
536,17:51:00,17:51:00,160,48,,,,,
536,17:53:00,17:53:00,193,49,,,,,
536,17:58:00,17:58:00,190,50,,,,,
536,18:02:00,18:02:00,394,51,,,,,
536,18:04:00,18:04:00,405,52,,,,,
536,18:10:00,18:10:00,163,53,,,,,
536,18:13:00,18:13:00,423,54,,,,,
536,18:21:00,18:21:00,369,55,,,,,
536,18:31:00,18:31:00,129,56,,,,,
536,18:50:00,18:50:00,55,57,,,,,
536,18:58:00,18:58:00,125,58,,,,,
536,19:15:00,19:15:00,381,59,,,,,
536,19:40:00,19:40:00,460,60,,,,,
535,08:15:00,08:15:00,226,1,,,,,
535,08:50:00,08:50:00,634,2,,,,,
535,09:00:00,09:00:00,633,3,,,,,
535,09:38:00,09:38:00,457,4,,,,,
535,10:05:00,10:05:00,43,5,,3,3,,
535,10:14:00,10:14:00,130,6,,3,3,,
535,10:24:00,10:24:00,82,7,,3,3,,
535,10:43:00,10:43:00,459,8,,,,,
535,10:51:00,10:51:00,132,9,,3,3,,
535,10:59:00,10:59:00,126,10,,3,3,,
535,11:11:00,11:11:00,38,11,,3,3,,
535,11:30:00,11:40:00,437,12,,,,,
535,12:12:00,12:12:00,28,13,,,,,
535,12:33:00,12:34:00,350,14,,,,,
535,13:06:00,13:06:00,26,15,,,,,
535,13:17:00,13:17:00,209,16,,3,3,,
535,13:20:00,13:20:00,27,17,,,,,
535,13:21:00,13:21:00,37,18,,,,,
535,13:22:00,13:22:00,94,19,,3,3,,
535,13:25:00,13:25:00,33,20,,,,,
535,13:27:00,13:27:00,46,21,,,,,
535,13:30:00,13:30:00,319,22,,3,3,,
535,13:33:00,13:33:00,166,23,,3,3,,
535,13:40:00,13:40:00,39,24,,,,,
535,13:47:00,13:47:00,255,25,,3,3,,
535,13:49:00,13:49:00,134,26,,3,3,,
535,13:55:00,13:55:00,399,27,,3,3,,
535,14:00:00,14:00:00,217,28,,,,,
535,14:07:00,14:08:00,183,29,,,,,
535,14:15:00,14:15:00,45,30,,,,,
535,14:17:00,14:17:00,250,31,,,,,
535,14:19:00,14:19:00,48,32,,,,,
535,14:27:00,14:27:00,121,33,,3,3,,
535,14:29:00,14:29:00,47,34,,,,,
535,14:35:00,14:35:00,245,35,,3,3,,
535,14:46:00,14:46:00,161,36,,3,3,,
535,14:48:00,14:48:00,247,37,,3,3,,
535,14:56:00,14:56:00,51,38,,,,,
535,14:59:00,14:59:00,177,39,,3,3,,
535,15:16:00,15:16:00,52,40,,,,,
535,15:34:00,15:34:00,404,41,,3,3,,
535,16:04:00,16:05:00,439,42,,,,,
535,16:39:00,16:40:00,453,43,,,,,
535,17:10:00,17:10:00,444,44,,,,,
534,11:00:00,11:00:00,458,1,,,,,
534,11:20:00,11:20:00,632,2,,,,,
534,12:17:00,12:17:00,176,3,,,,,
534,13:20:00,13:25:00,31,4,,,,,
534,13:48:00,13:48:00,270,5,,,,,
534,14:07:00,14:07:00,256,6,,,,,
534,14:19:00,14:19:00,172,7,,,,,
534,14:44:00,14:44:00,195,8,,,,,
534,15:08:00,15:08:00,61,9,,,,,
534,15:30:00,15:30:00,227,10,,,,,
534,17:14:00,17:24:00,307,11,,,,,
534,17:37:00,17:37:00,294,12,,,,,
534,18:22:00,18:22:00,148,13,,,,,
534,19:32:00,19:32:00,338,14,,,,,
534,20:25:00,20:25:00,424,15,,,,,
534,20:57:00,20:57:00,432,16,,,,,
534,21:35:00,21:35:00,36,17,,,,,
534,23:29:00,35:15:00,454,18,,,,,
534,35:48:00,35:48:00,308,19,,,,,
534,36:17:00,36:17:00,244,20,,,,,
534,36:25:00,36:25:00,305,21,,,,,
534,36:33:00,36:33:00,379,22,,,,,
534,36:44:00,36:44:00,281,23,,,,,
534,36:48:00,36:48:00,442,24,,,,,
534,36:59:00,36:59:00,378,25,,,,,
534,37:13:00,37:13:00,333,26,,,,,
534,37:32:00,37:32:00,361,27,,,,,
534,37:33:00,37:33:00,414,28,,,,,
534,38:07:00,38:07:00,386,29,,,,,
534,38:22:00,38:22:00,136,30,,,,,
534,39:18:00,39:18:00,207,31,,,,,
534,39:35:00,39:35:00,438,32,,,,,
534,40:24:00,40:24:00,64,33,,,,,
534,43:00:00,43:00:00,21,34,,,,,
533,14:45:00,14:45:00,21,1,,,,,
533,16:38:00,16:38:00,64,2,,,,,
533,17:12:00,17:12:00,438,3,,,,,
533,17:44:00,17:44:00,207,4,,,,,
533,18:41:00,18:41:00,136,5,,,,,
533,18:58:00,18:58:00,386,6,,,,,
533,19:32:00,19:32:00,414,7,,,,,
533,19:36:00,19:36:00,361,8,,,,,
533,19:56:00,19:56:00,333,9,,,,,
533,20:11:00,20:11:00,378,10,,,,,
533,20:24:00,20:24:00,442,11,,,,,
533,20:30:00,20:30:00,281,12,,,,,
533,20:43:00,20:43:00,379,13,,,,,
533,20:52:00,20:52:00,305,14,,,,,
533,21:01:00,21:01:00,244,15,,,,,
533,21:31:00,21:31:00,308,16,,,,,
533,22:08:00,35:00:00,454,17,,,,,
533,36:55:00,36:55:00,36,18,,,,,
533,37:32:00,37:32:00,432,19,,,,,
533,37:50:00,37:50:00,424,20,,,,,
533,38:58:00,38:58:00,338,21,,,,,
533,40:08:00,40:08:00,148,22,,,,,
533,40:52:00,40:52:00,294,23,,,,,
533,41:10:00,41:20:00,307,24,,,,,
533,42:37:00,42:37:00,227,25,,,,,
533,43:27:00,43:27:00,61,26,,,,,
533,43:51:00,43:51:00,195,27,,,,,
533,44:12:00,44:12:00,172,28,,,,,
533,44:21:00,44:21:00,256,29,,,,,
533,44:40:00,44:40:00,270,30,,,,,
533,45:00:00,45:05:00,31,31,,,,,
533,46:09:00,46:09:00,176,32,,,,,
533,46:45:00,46:45:00,632,33,,,,,
533,47:25:00,47:25:00,458,34,,,,,
371,16:35:00,16:35:00,119,1,,,,,
371,17:11:00,17:13:00,600,2,,,,,
371,17:41:00,17:43:00,162,3,,,,,
371,18:10:00,18:12:00,282,4,,,,,
371,18:49:00,18:49:00,93,5,,,,,
539,09:48:00,09:48:00,576,1,,,,,
539,10:05:00,10:15:00,617,2,,,1,,
539,11:05:00,11:07:00,344,3,,,,,
539,11:32:00,11:33:00,351,4,,,,,
539,11:53:00,11:55:00,332,5,,,,,
539,12:15:00,12:45:00,226,6,,,,,
539,13:06:00,13:08:00,343,7,,,,,
539,13:59:00,14:01:00,630,8,,,,,
539,15:55:00,15:56:00,492,9,,,,,
539,16:02:00,16:04:00,629,10,,1,,,
539,16:28:00,16:28:00,628,11,,,,,
538,11:10:00,11:10:00,444,1,,,,,
538,11:39:00,11:39:00,453,2,,,,,
538,12:10:00,12:11:00,439,3,,,,,
538,12:41:00,12:41:00,404,4,,3,3,,
538,13:03:00,13:03:00,52,5,,,,,
538,13:15:00,13:15:00,177,6,,3,3,,
538,13:17:00,13:17:00,51,7,,,,,
538,13:25:00,13:25:00,247,8,,3,3,,
538,13:27:00,13:27:00,161,9,,3,3,,
538,13:38:00,13:38:00,245,10,,3,3,,
538,13:44:00,13:44:00,47,11,,,,,
538,13:46:00,13:46:00,121,12,,3,3,,
538,13:51:00,13:51:00,48,13,,,,,
538,13:55:00,13:55:00,250,14,,,,,
538,13:57:00,13:57:00,45,15,,,,,
538,14:04:00,14:05:00,183,16,,,,,
538,14:13:00,14:13:00,217,17,,,,,
538,14:17:00,14:17:00,399,18,,3,3,,
538,14:22:00,14:22:00,134,19,,3,3,,
538,14:24:00,14:24:00,255,20,,3,3,,
538,14:30:00,14:30:00,39,21,,,,,
538,14:37:00,14:37:00,166,22,,3,3,,
538,14:40:00,14:40:00,319,23,,3,3,,
538,14:43:00,14:43:00,46,24,,,,,
538,14:45:00,14:45:00,33,25,,,,,
538,14:47:00,14:47:00,94,26,,3,3,,
538,14:48:00,14:48:00,37,27,,,,,
538,14:49:00,14:49:00,27,28,,,,,
538,14:52:00,14:52:00,209,29,,3,3,,
538,15:09:00,15:09:00,26,30,,,,,
538,15:39:00,15:40:00,350,31,,,,,
538,16:00:00,16:00:00,28,32,,,,,
538,16:40:00,17:00:00,437,33,,,,,
538,17:19:00,17:19:00,38,34,,3,3,,
538,17:31:00,17:31:00,126,35,,3,3,,
538,17:39:00,17:39:00,132,36,,3,3,,
538,17:47:00,17:48:00,459,37,,,,,
538,18:06:00,18:06:00,82,38,,3,3,,
538,18:13:00,18:13:00,130,39,,3,3,,
538,18:25:00,18:25:00,43,40,,3,3,,
538,18:54:00,18:54:00,457,41,,,,,
538,19:30:00,19:30:00,633,42,,,,,
538,19:41:00,19:41:00,634,43,,,,,
538,20:15:00,20:15:00,226,44,,,,,
270,07:00:00,07:00:00,116,1,,,,,
270,07:15:00,07:15:00,293,2,,3,3,,
270,07:35:00,07:35:00,636,3,,3,3,,
270,07:45:00,07:45:00,214,4,,3,3,,
270,08:10:00,08:10:00,637,5,,3,3,,
270,08:20:00,08:20:00,127,6,,,,,
270,08:40:00,08:40:00,391,7,,3,3,,
270,09:00:00,09:00:00,376,8,,,,,
270,09:20:00,09:20:00,410,9,,,,,
270,09:35:00,09:35:00,324,10,,3,3,,
270,09:55:00,09:55:00,360,11,,3,3,,
270,10:02:00,10:02:00,395,12,,3,3,,
270,10:15:00,10:15:00,429,13,,3,3,,
270,10:30:00,10:45:00,205,14,,,,,
270,11:00:00,11:00:00,409,15,,3,3,,
270,11:15:00,11:15:00,230,16,,3,3,,
270,11:29:00,11:29:00,420,17,,3,3,,
270,11:31:00,11:31:00,164,18,,3,3,,
270,11:50:00,11:50:00,266,19,,3,3,,
270,12:05:00,12:05:00,128,20,,3,3,,
270,12:20:00,12:20:00,265,21,,,,,
270,12:37:00,12:37:00,315,22,,3,3,,
270,12:45:00,12:45:00,15,23,,,,,
270,13:10:00,13:10:00,638,24,,,,,
270,13:15:00,13:15:00,218,25,,3,3,,
270,13:31:00,13:31:00,639,26,,,,,
270,13:41:00,13:41:00,287,27,,3,3,,
270,13:45:00,13:45:00,248,28,,3,3,,
270,14:03:00,14:03:00,329,29,,3,3,,
270,14:10:00,14:10:00,199,30,,3,3,,
270,14:25:00,14:30:00,312,31,,,,,
270,14:45:00,14:45:00,192,32,,3,3,,
270,14:51:00,14:51:00,184,33,,3,3,,
270,15:00:00,15:00:00,2,34,,3,3,,
270,15:05:00,15:05:00,220,35,,3,3,,
270,15:50:00,15:50:00,621,36,,,,,
397,08:45:00,08:45:00,460,1,,,,,
397,08:58:00,08:58:00,381,2,,,,,
397,09:15:00,09:15:00,125,3,,,,,
397,09:23:00,09:23:00,55,4,,,,,
397,09:41:00,09:41:00,129,5,,,,,
397,09:56:00,09:56:00,369,6,,,,,
397,09:59:00,09:59:00,423,7,,,,,
397,10:02:00,10:02:00,163,8,,,,,
397,10:07:00,10:07:00,405,9,,,,,
397,10:09:00,10:09:00,394,10,,,,,
397,10:12:00,10:12:00,190,11,,,,,
397,10:14:00,10:14:00,193,12,,,,,
397,10:17:00,10:17:00,160,13,,,,,
397,10:22:00,10:22:00,392,14,,,,,
397,10:31:00,10:31:00,253,15,,,,,
397,10:42:00,10:42:00,180,16,,,,,
397,10:50:00,10:50:00,390,17,,,,,
397,11:00:00,11:00:00,276,18,,,,,
397,11:07:00,11:07:00,303,19,,,,,
397,11:13:00,11:13:00,448,20,,,,,
397,11:27:00,11:27:00,182,21,,,,,
397,11:30:00,11:30:00,286,22,,,,,
397,11:32:00,11:32:00,384,23,,,,,
397,11:34:00,11:34:00,292,24,,,,,
397,11:49:00,11:50:00,426,25,,,,,
397,12:03:00,12:03:00,215,26,,,,,
397,12:08:00,12:08:00,32,27,,,,,
397,12:10:00,12:10:00,212,28,,,,,
397,12:25:00,12:25:00,216,29,,,,,
397,12:37:00,12:37:00,417,30,,,,,
397,12:44:00,12:44:00,397,31,,,,,
397,12:52:00,12:52:00,321,32,,,,,
397,12:58:00,12:58:00,306,33,,,,,
397,13:00:00,13:01:00,49,34,,,,,
397,13:04:00,13:04:00,295,35,,,,,
397,13:10:00,13:10:00,407,36,,,,,
397,13:15:00,13:15:00,339,37,,,,,
397,13:23:00,13:23:00,168,38,,,,,
397,13:27:00,13:27:00,83,39,,,,,
397,13:34:00,13:34:00,299,40,,,,,
397,13:41:00,13:41:00,171,41,,,,,
397,13:48:00,13:48:00,425,42,,,,,
397,13:58:00,13:58:00,203,43,,,,,
397,14:10:00,14:10:00,320,44,,,,,
397,14:13:00,14:13:00,411,45,,,,,
397,14:22:00,14:22:00,147,46,,,,,
397,14:43:00,14:43:00,441,47,,,,,
397,14:52:00,14:53:00,433,48,,,,,
397,16:25:00,17:00:00,437,49,,,,,
397,17:19:00,17:19:00,38,50,,3,3,,
397,17:31:00,17:31:00,126,51,,3,3,,
397,17:39:00,17:39:00,132,52,,3,3,,
397,17:46:00,17:48:00,459,53,,,,,
397,18:06:00,18:06:00,82,54,,3,3,,
397,18:13:00,18:13:00,130,55,,3,3,,
397,18:25:00,18:25:00,43,56,,3,3,,
397,18:52:00,18:54:00,457,57,,,,,
397,19:30:00,19:30:00,633,58,,,,,
397,19:41:00,19:41:00,634,59,,,,,
397,20:14:00,20:14:00,226,60,,,,,
396,05:45:00,05:45:00,460,1,,,,,
396,05:58:00,05:58:00,381,2,,,,,
396,06:15:00,06:15:00,125,3,,,,,
396,06:23:00,06:23:00,55,4,,,,,
396,06:41:00,06:41:00,129,5,,,,,
396,06:56:00,06:56:00,369,6,,,,,
396,06:59:00,06:59:00,423,7,,,,,
396,07:02:00,07:02:00,163,8,,,,,
396,07:07:00,07:07:00,405,9,,,,,
396,07:09:00,07:09:00,394,10,,,,,
396,07:12:00,07:12:00,190,11,,,,,
396,07:14:00,07:14:00,193,12,,,,,
396,07:17:00,07:17:00,160,13,,,,,
396,07:22:00,07:22:00,392,14,,,,,
396,07:31:00,07:31:00,253,15,,,,,
396,07:42:00,07:42:00,180,16,,,,,
396,07:50:00,07:50:00,390,17,,,,,
396,08:00:00,08:00:00,276,18,,,,,
396,08:07:00,08:07:00,303,19,,,,,
396,08:13:00,08:13:00,448,20,,,,,
396,08:27:00,08:27:00,182,21,,,,,
396,08:30:00,08:30:00,286,22,,,,,
396,08:32:00,08:32:00,384,23,,,,,
396,08:34:00,08:34:00,292,24,,,,,
396,08:49:00,08:50:00,426,25,,,,,
396,09:03:00,09:03:00,215,26,,,,,
396,09:08:00,09:08:00,32,27,,,,,
396,09:10:00,09:10:00,212,28,,,,,
396,09:25:00,09:25:00,216,29,,,,,
396,09:37:00,09:37:00,417,30,,,,,
396,09:44:00,09:44:00,397,31,,,,,
396,09:52:00,09:52:00,321,32,,,,,
396,09:58:00,09:58:00,306,33,,,,,
396,10:00:00,10:01:00,49,34,,,,,
396,10:04:00,10:04:00,295,35,,,,,
396,10:10:00,10:10:00,407,36,,,,,
396,10:15:00,10:15:00,339,37,,,,,
396,10:23:00,10:23:00,168,38,,,,,
396,10:27:00,10:27:00,83,39,,,,,
396,10:34:00,10:34:00,299,40,,,,,
396,10:41:00,10:41:00,171,41,,,,,
396,10:48:00,10:48:00,425,42,,,,,
